customer_id,order_date,order_id,order_status,required_date,shipped_date,staff_name,store,id,userid,title,body,created_at
745,23/01/2017,669,4,24/01/2017,26/01/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
361,24/01/2017,670,4,25/01/2017,25/01/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
922,25/01/2017,671,4,28/01/2017,26/01/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
908,26/01/2017,672,4,29/01/2017,29/01/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
64,26/01/2017,673,4,28/01/2017,27/01/2017,Layla,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
733,27/01/2017,674,4,28/01/2017,29/01/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
291,28/01/2017,675,4,31/01/2017,30/01/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
790,28/01/2017,676,4,30/01/2017,31/01/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
809,28/01/2017,677,4,31/01/2017,30/01/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
250,28/01/2017,678,4,29/01/2017,31/01/2017,Layla,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
81,29/01/2017,679,4,30/01/2017,30/01/2017,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
245,29/01/2017,680,4,01/02/2017,30/01/2017,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
499,29/01/2017,681,4,01/02/2017,31/01/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
614,29/01/2017,682,4,30/01/2017,30/01/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
741,29/01/2017,683,4,31/01/2017,01/02/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
762,31/01/2017,684,4,01/02/2017,02/02/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
976,31/01/2017,685,4,03/02/2017,02/02/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
380,01/02/2017,686,4,03/02/2017,04/02/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
530,02/02/2017,687,4,05/02/2017,04/02/2017,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
343,02/02/2017,688,4,03/02/2017,05/02/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
884,02/02/2017,689,4,03/02/2017,05/02/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1097,03/02/2017,690,4,04/02/2017,06/02/2017,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
1081,04/02/2017,691,4,06/02/2017,06/02/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
2,05/02/2017,692,3,05/02/2017,NULL,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
1233,05/02/2017,693,4,07/02/2017,06/02/2017,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
58,05/02/2017,694,4,06/02/2017,08/02/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
606,05/02/2017,695,4,08/02/2017,07/02/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1242,05/02/2017,696,4,08/02/2017,08/02/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
562,06/02/2017,697,4,08/02/2017,09/02/2017,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
543,06/02/2017,698,4,08/02/2017,09/02/2017,Kali,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
958,06/02/2017,699,4,08/02/2017,09/02/2017,Layla,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
4,07/02/2017,700,4,10/02/2017,08/02/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
850,07/02/2017,701,4,08/02/2017,09/02/2017,Layla,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
1352,08/02/2017,702,4,09/02/2017,11/02/2017,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
417,08/02/2017,703,4,09/02/2017,09/02/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1137,08/02/2017,704,4,09/02/2017,11/02/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1196,08/02/2017,705,4,11/02/2017,11/02/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1271,09/02/2017,706,4,12/02/2017,10/02/2017,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
79,09/02/2017,707,4,11/02/2017,11/02/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
660,10/02/2017,708,4,12/02/2017,11/02/2017,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
1162,11/02/2017,709,4,13/02/2017,12/02/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
295,13/02/2017,710,4,15/02/2017,16/02/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1246,13/02/2017,711,4,16/02/2017,14/02/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
173,13/02/2017,712,4,14/02/2017,16/02/2017,Layla,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
207,13/02/2017,713,4,14/02/2017,15/02/2017,Kali,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
805,14/02/2017,714,4,17/02/2017,15/02/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
12,15/02/2017,715,3,15/02/2017,NULL,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
672,15/02/2017,716,4,17/02/2017,18/02/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1312,15/02/2017,717,4,18/02/2017,17/02/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
38,16/02/2017,718,4,17/02/2017,17/02/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
200,16/02/2017,719,4,19/02/2017,18/02/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
382,16/02/2017,720,4,19/02/2017,19/02/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
625,16/02/2017,721,4,19/02/2017,17/02/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1399,18/02/2017,722,4,20/02/2017,21/02/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
845,19/02/2017,723,4,21/02/2017,22/02/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
864,19/02/2017,724,4,22/02/2017,21/02/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
870,19/02/2017,725,4,22/02/2017,22/02/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
969,19/02/2017,726,4,22/02/2017,20/02/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
962,19/02/2017,727,4,22/02/2017,21/02/2017,Layla,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
1138,20/02/2017,728,4,21/02/2017,23/02/2017,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
897,20/02/2017,729,4,22/02/2017,21/02/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
500,21/02/2017,730,4,24/02/2017,22/02/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
910,25/02/2017,731,4,27/02/2017,27/02/2017,Layla,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
147,26/02/2017,732,4,27/02/2017,01/03/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
832,26/02/2017,733,4,01/03/2017,27/02/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
939,26/02/2017,734,4,28/02/2017,01/03/2017,Layla,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
20,27/02/2017,735,3,27/02/2017,NULL,Layla,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
184,27/02/2017,736,4,28/02/2017,28/02/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
694,27/02/2017,737,4,01/03/2017,28/02/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
124,28/02/2017,738,4,01/03/2017,03/03/2017,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
49,28/02/2017,739,4,01/03/2017,02/03/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1113,28/02/2017,740,4,01/03/2017,02/03/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
119,28/02/2017,741,4,01/03/2017,01/03/2017,Kali,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
433,28/02/2017,742,4,01/03/2017,01/03/2017,Layla,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
137,01/03/2017,743,4,04/03/2017,04/03/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
166,01/03/2017,744,4,02/03/2017,02/03/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
698,01/03/2017,745,4,03/03/2017,03/03/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
391,02/03/2017,746,4,04/03/2017,05/03/2017,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
87,03/03/2017,747,4,04/03/2017,05/03/2017,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
1072,03/03/2017,748,4,05/03/2017,04/03/2017,Kali,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
255,04/03/2017,749,4,07/03/2017,05/03/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
232,04/03/2017,750,4,07/03/2017,05/03/2017,Kali,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
731,05/03/2017,751,4,08/03/2017,07/03/2017,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
335,05/03/2017,752,4,06/03/2017,07/03/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1201,05/03/2017,753,4,08/03/2017,08/03/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
646,06/03/2017,754,4,07/03/2017,08/03/2017,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
531,06/03/2017,755,4,07/03/2017,07/03/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1143,06/03/2017,756,4,07/03/2017,09/03/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1336,06/03/2017,757,4,08/03/2017,09/03/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
953,06/03/2017,758,4,08/03/2017,07/03/2017,Layla,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
284,07/03/2017,759,4,09/03/2017,08/03/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1104,07/03/2017,760,4,10/03/2017,10/03/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1291,07/03/2017,761,4,08/03/2017,10/03/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
572,08/03/2017,762,4,09/03/2017,09/03/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
842,08/03/2017,763,4,10/03/2017,09/03/2017,Layla,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
701,09/03/2017,764,4,10/03/2017,12/03/2017,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
1152,09/03/2017,765,4,11/03/2017,12/03/2017,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
141,09/03/2017,766,4,11/03/2017,12/03/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
564,09/03/2017,767,4,10/03/2017,11/03/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
841,09/03/2017,768,4,12/03/2017,10/03/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
946,09/03/2017,769,4,11/03/2017,11/03/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
135,09/03/2017,770,4,11/03/2017,11/03/2017,Layla,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
671,11/03/2017,771,4,14/03/2017,12/03/2017,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
448,11/03/2017,772,4,12/03/2017,13/03/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1385,11/03/2017,773,4,12/03/2017,12/03/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
690,12/03/2017,774,4,14/03/2017,14/03/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
968,12/03/2017,775,4,13/03/2017,13/03/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
490,13/03/2017,776,4,15/03/2017,16/03/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
496,13/03/2017,777,4,16/03/2017,16/03/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
56,15/03/2017,778,3,15/03/2017,NULL,Layla,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
367,15/03/2017,779,4,16/03/2017,18/03/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
592,15/03/2017,780,4,17/03/2017,17/03/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1018,15/03/2017,781,4,16/03/2017,17/03/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1298,15/03/2017,782,4,16/03/2017,18/03/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1343,16/03/2017,783,4,19/03/2017,17/03/2017,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
430,16/03/2017,784,4,19/03/2017,19/03/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
794,18/03/2017,785,4,19/03/2017,20/03/2017,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
249,18/03/2017,786,4,20/03/2017,19/03/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
700,18/03/2017,787,4,20/03/2017,19/03/2017,Layla,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
1363,18/03/2017,788,4,20/03/2017,20/03/2017,Layla,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
772,19/03/2017,789,4,20/03/2017,20/03/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1015,19/03/2017,790,4,21/03/2017,22/03/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
432,20/03/2017,791,4,22/03/2017,23/03/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
479,22/03/2017,792,4,23/03/2017,24/03/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
653,23/03/2017,793,4,24/03/2017,24/03/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
863,23/03/2017,794,4,25/03/2017,24/03/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
992,23/03/2017,795,4,25/03/2017,26/03/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
154,23/03/2017,796,4,26/03/2017,25/03/2017,Layla,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
374,24/03/2017,797,4,26/03/2017,26/03/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
619,26/03/2017,798,4,28/03/2017,29/03/2017,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
607,27/03/2017,799,4,28/03/2017,29/03/2017,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
1057,27/03/2017,800,4,29/03/2017,28/03/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
78,28/03/2017,801,4,29/03/2017,30/03/2017,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
340,28/03/2017,802,4,29/03/2017,30/03/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1105,28/03/2017,803,4,31/03/2017,30/03/2017,Kali,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
95,29/03/2017,804,4,31/03/2017,30/03/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
420,29/03/2017,805,4,30/03/2017,01/04/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
234,30/03/2017,806,4,31/03/2017,31/03/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1148,30/03/2017,807,4,01/04/2017,02/04/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
315,31/03/2017,808,4,02/04/2017,02/04/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1222,31/03/2017,809,4,03/04/2017,03/04/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
153,01/04/2017,810,3,01/04/2017,NULL,Kali,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
524,01/04/2017,811,4,04/04/2017,04/04/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1164,01/04/2017,812,4,02/04/2017,03/04/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1203,01/04/2017,813,4,03/04/2017,02/04/2017,Layla,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
629,02/04/2017,814,4,05/04/2017,03/04/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1251,03/04/2017,815,4,05/04/2017,04/04/2017,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
811,03/04/2017,816,4,05/04/2017,05/04/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
301,04/04/2017,817,4,05/04/2017,07/04/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1319,04/04/2017,818,4,07/04/2017,07/04/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
221,04/04/2017,819,4,07/04/2017,05/04/2017,Layla,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
725,05/04/2017,820,4,08/04/2017,07/04/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1181,05/04/2017,821,4,07/04/2017,08/04/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
294,06/04/2017,822,4,08/04/2017,09/04/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
415,06/04/2017,823,4,07/04/2017,08/04/2017,Kali,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
993,07/04/2017,824,4,09/04/2017,10/04/2017,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
10,07/04/2017,825,4,08/04/2017,09/04/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
45,07/04/2017,826,4,10/04/2017,10/04/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
666,07/04/2017,827,4,10/04/2017,10/04/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
246,09/04/2017,828,4,10/04/2017,12/04/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
674,09/04/2017,829,4,10/04/2017,10/04/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
431,11/04/2017,830,4,14/04/2017,12/04/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1000,11/04/2017,831,4,12/04/2017,12/04/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1215,11/04/2017,832,4,12/04/2017,12/04/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
406,12/04/2017,833,4,14/04/2017,15/04/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
890,12/04/2017,834,4,13/04/2017,15/04/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
940,13/04/2017,835,4,15/04/2017,14/04/2017,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
455,13/04/2017,836,4,16/04/2017,14/04/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
948,13/04/2017,837,4,16/04/2017,14/04/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1395,14/04/2017,838,4,17/04/2017,15/04/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1332,15/04/2017,839,4,18/04/2017,16/04/2017,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
372,15/04/2017,840,4,16/04/2017,16/04/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
428,15/04/2017,841,4,18/04/2017,17/04/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1133,15/04/2017,842,4,18/04/2017,16/04/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1059,16/04/2017,843,4,17/04/2017,19/04/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1436,16/04/2017,844,4,17/04/2017,18/04/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
662,17/04/2017,845,4,18/04/2017,18/04/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
715,17/04/2017,846,4,19/04/2017,19/04/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
329,18/04/2017,847,4,19/04/2017,19/04/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
597,18/04/2017,848,4,20/04/2017,20/04/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
776,19/04/2017,849,4,20/04/2017,21/04/2017,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
1346,19/04/2017,850,4,22/04/2017,22/04/2017,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
1139,20/04/2017,851,4,21/04/2017,22/04/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
13,21/04/2017,852,4,23/04/2017,22/04/2017,Layla,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
883,21/04/2017,853,4,24/04/2017,24/04/2017,Kali,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
177,22/04/2017,854,4,25/04/2017,23/04/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
775,22/04/2017,855,4,23/04/2017,25/04/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
477,23/04/2017,856,4,25/04/2017,26/04/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1402,24/04/2017,857,4,25/04/2017,26/04/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
162,25/04/2017,858,4,27/04/2017,28/04/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
644,25/04/2017,859,4,26/04/2017,26/04/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
473,27/04/2017,860,4,29/04/2017,28/04/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1177,27/04/2017,861,4,29/04/2017,30/04/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1230,27/04/2017,862,4,30/04/2017,29/04/2017,Kali,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
446,28/04/2017,863,4,30/04/2017,01/05/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
902,28/04/2017,864,4,30/04/2017,29/04/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
974,29/04/2017,865,4,02/05/2017,01/05/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1410,29/04/2017,866,4,30/04/2017,01/05/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
97,01/05/2017,867,4,03/05/2017,02/05/2017,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
868,01/05/2017,868,4,04/05/2017,02/05/2017,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
844,01/05/2017,869,4,04/05/2017,02/05/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1416,01/05/2017,870,4,04/05/2017,02/05/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
358,02/05/2017,871,4,04/05/2017,03/05/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
394,03/05/2017,872,4,06/05/2017,06/05/2017,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
829,03/05/2017,873,4,05/05/2017,05/05/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
661,04/05/2017,874,4,05/05/2017,06/05/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
386,05/05/2017,875,4,06/05/2017,08/05/2017,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
1046,05/05/2017,876,4,08/05/2017,06/05/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
784,06/05/2017,877,4,07/05/2017,08/05/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
224,07/05/2017,878,4,10/05/2017,09/05/2017,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
214,08/05/2017,879,4,09/05/2017,09/05/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1206,08/05/2017,880,4,11/05/2017,10/05/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1024,08/05/2017,881,4,11/05/2017,11/05/2017,Layla,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
196,09/05/2017,882,4,12/05/2017,10/05/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
507,11/05/2017,883,4,13/05/2017,14/05/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
871,11/05/2017,884,4,13/05/2017,12/05/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
66,13/05/2017,885,3,13/05/2017,NULL,Kali,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
1396,13/05/2017,886,4,14/05/2017,15/05/2017,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
1195,13/05/2017,887,4,15/05/2017,15/05/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1038,14/05/2017,888,4,16/05/2017,16/05/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
830,14/05/2017,889,4,17/05/2017,15/05/2017,Kali,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
171,15/05/2017,890,4,18/05/2017,18/05/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
384,15/05/2017,891,4,18/05/2017,16/05/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
651,15/05/2017,892,4,18/05/2017,17/05/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
