2025-10-30 15:58:12 | INFO     | no-corre | etl.test             | Starting operation: test_operation
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: manager_id_range to column manager_id
2025-10-30 17:48:45 | INFO     | no-corre | etl.validation       | Validation complete: 17/19 rules passed, overall pass rate: 89.5%
2025-10-30 17:48:45 | INFO     | no-corre | etl.validation       | Completed operation: dataframe_validation
2025-10-30 17:48:45 | WARNING  | no-corre | etl.database         | Validation found issues: 2 failed rules
2025-10-30 17:48:45 | WARNING  | no-corre | etl.database         | Error-level validation failures: 1
2025-10-30 17:48:45 | WARNING  | no-corre | etl.database         |   - manager_id_data_type: Invalid data type in manager_id, expected float
2025-10-30 17:48:45 | WARNING  | no-corre | etl.database         | Data validation found 2 issues in staffs.csv
2025-10-30 17:48:45 | INFO     | no-corre | etl.validation       | Starting operation: data_cleaning
2025-10-30 17:48:45 | INFO     | no-corre | etl.validation       | Starting data cleaning for DataFrame: (10, 8)
2025-10-30 17:48:45 | INFO     | no-corre | etl.validation       | Applied 1 fixes for rule: manager_id_range
2025-10-30 17:48:45 | INFO     | no-corre | etl.validation       | Data cleaning complete: 1 total fixes applied
2025-10-30 17:48:45 | INFO     | no-corre | etl.validation       | Completed operation: data_cleaning
2025-10-30 17:48:45 | INFO     | no-corre | etl.database         | Applied automatic fixes to staffs.csv: {'manager_id_range': np.int64(1)}
2025-10-30 17:48:45 | INFO     | no-corre | etl.database         | Validating DataFrame for table 'staffs': (10, 8)
2025-10-30 17:48:45 | INFO     | no-corre | etl.validation       | Generating schema validation rules from DataFrame: (10, 8)
2025-10-30 17:48:45 | INFO     | no-corre | etl.validation       | Generated 19 validation rules
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: name_not_null for column name
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: name_max_length for column name
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: last_name_not_null for column last_name
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: last_name_max_length for column last_name
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: email_not_null for column email
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: email_max_length for column email
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: phone_not_null for column phone
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: phone_max_length for column phone
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: active_not_null for column active
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: active_data_type for column active
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: active_range for column active
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: store_name_not_null for column store_name
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: store_name_max_length for column store_name
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: store_name_categorical for column store_name
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: street_not_null for column street
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: street_max_length for column street
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: street_categorical for column street
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: manager_id_data_type for column manager_id
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: manager_id_range for column manager_id
2025-10-30 17:48:45 | INFO     | no-corre | etl.validation       | Starting operation: dataframe_validation
2025-10-30 17:48:45 | INFO     | no-corre | etl.validation       | Starting validation of DataFrame: 10 rows, 8 columns
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: name_not_null to column name
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: name_max_length to column name
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: last_name_not_null to column last_name
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: last_name_max_length to column last_name
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: email_not_null to column email
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: email_max_length to column email
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: phone_not_null to column phone
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: phone_max_length to column phone
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: active_not_null to column active
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: active_data_type to column active
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: active_range to column active
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: store_name_not_null to column store_name
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: store_name_max_length to column store_name
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: store_name_categorical to column store_name
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: street_not_null to column street
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: street_max_length to column street
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: street_categorical to column street
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: manager_id_data_type to column manager_id
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: manager_id_range to column manager_id
2025-10-30 17:48:45 | INFO     | no-corre | etl.validation       | Validation complete: 17/19 rules passed, overall pass rate: 89.5%
2025-10-30 17:48:45 | INFO     | no-corre | etl.validation       | Completed operation: dataframe_validation
2025-10-30 17:48:45 | WARNING  | no-corre | etl.database         | Validation found issues: 2 failed rules
2025-10-30 17:48:45 | WARNING  | no-corre | etl.database         | Error-level validation failures: 1
2025-10-30 17:48:45 | WARNING  | no-corre | etl.database         |   - manager_id_data_type: Invalid data type in manager_id, expected float
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.database         | Reading products.csv with pandas optimization
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.processing       | Optimizing dtypes for DataFrame with 321 rows, 6 columns
2025-10-30 17:48:45 | INFO     | no-corre | etl.processing       | Memory optimization: 0.04MB -> 0.03MB (saved 0.01MB, 24.7%)
2025-10-30 17:48:45 | INFO     | no-corre | etl.processing       | Successfully read and optimized c:\Users\SPAC-O-3\Kode_opgaver\Python\ETL\data\CSV\products.csv: (321, 6) shape
2025-10-30 17:48:45 | INFO     | no-corre | etl.database         | Read products.csv: (321, 6) shape, 0.03MB memory, 0 categorical columns
2025-10-30 17:48:45 | INFO     | no-corre | etl.database         | Validating DataFrame for table 'products': (321, 6)
2025-10-30 17:48:45 | INFO     | no-corre | etl.validation       | Generating schema validation rules from DataFrame: (321, 6)
2025-10-30 17:48:45 | INFO     | no-corre | etl.validation       | Generated 17 validation rules
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: product_id_not_null for column product_id
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: product_id_data_type for column product_id
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: product_id_range for column product_id
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: product_name_not_null for column product_name
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: product_name_max_length for column product_name
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: brand_id_not_null for column brand_id
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: brand_id_data_type for column brand_id
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: brand_id_range for column brand_id
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: category_id_not_null for column category_id
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: category_id_data_type for column category_id
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: category_id_range for column category_id
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: model_year_not_null for column model_year
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: model_year_data_type for column model_year
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: model_year_range for column model_year
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: list_price_not_null for column list_price
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: list_price_data_type for column list_price
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: list_price_range for column list_price
2025-10-30 17:48:45 | INFO     | no-corre | etl.validation       | Starting operation: dataframe_validation
2025-10-30 17:48:45 | INFO     | no-corre | etl.validation       | Starting validation of DataFrame: 321 rows, 6 columns
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: product_id_not_null to column product_id
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: product_id_data_type to column product_id
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: product_id_range to column product_id
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: product_name_not_null to column product_name
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: product_name_max_length to column product_name
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: brand_id_not_null to column brand_id
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: brand_id_data_type to column brand_id
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: brand_id_range to column brand_id
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: category_id_not_null to column category_id
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: category_id_data_type to column category_id
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: category_id_range to column category_id
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: model_year_not_null to column model_year
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: model_year_data_type to column model_year
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: model_year_range to column model_year
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: list_price_not_null to column list_price
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: list_price_data_type to column list_price
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: list_price_range to column list_price
2025-10-30 17:48:45 | INFO     | no-corre | etl.validation       | Validation complete: 17/17 rules passed, overall pass rate: 100.0%
2025-10-30 17:48:45 | INFO     | no-corre | etl.validation       | Completed operation: dataframe_validation
2025-10-30 17:48:45 | INFO     | no-corre | etl.database         | Validation passed: all 17 rules successful
2025-10-30 17:48:45 | INFO     | no-corre | etl.database         | Validating DataFrame for table 'products': (321, 6)
2025-10-30 17:48:45 | INFO     | no-corre | etl.validation       | Generating schema validation rules from DataFrame: (321, 6)
2025-10-30 17:48:45 | INFO     | no-corre | etl.validation       | Generated 17 validation rules
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: product_id_not_null for column product_id
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: product_id_data_type for column product_id
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: product_id_range for column product_id
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: product_name_not_null for column product_name
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: product_name_max_length for column product_name
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: brand_id_not_null for column brand_id
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: brand_id_data_type for column brand_id
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: brand_id_range for column brand_id
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: category_id_not_null for column category_id
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: category_id_data_type for column category_id
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: category_id_range for column category_id
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: model_year_not_null for column model_year
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: model_year_data_type for column model_year
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: model_year_range for column model_year
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: list_price_not_null for column list_price
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: list_price_data_type for column list_price
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: list_price_range for column list_price
2025-10-30 17:48:45 | INFO     | no-corre | etl.validation       | Starting operation: dataframe_validation
2025-10-30 17:48:45 | INFO     | no-corre | etl.validation       | Starting validation of DataFrame: 321 rows, 6 columns
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: product_id_not_null to column product_id
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: product_id_data_type to column product_id
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: product_id_range to column product_id
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: product_name_not_null to column product_name
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: product_name_max_length to column product_name
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: brand_id_not_null to column brand_id
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: brand_id_data_type to column brand_id
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: brand_id_range to column brand_id
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: category_id_not_null to column category_id
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: category_id_data_type to column category_id
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: category_id_range to column category_id
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: model_year_not_null to column model_year
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: model_year_data_type to column model_year
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: model_year_range to column model_year
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: list_price_not_null to column list_price
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: list_price_data_type to column list_price
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: list_price_range to column list_price
2025-10-30 17:48:45 | INFO     | no-corre | etl.validation       | Validation complete: 17/17 rules passed, overall pass rate: 100.0%
2025-10-30 17:48:45 | INFO     | no-corre | etl.validation       | Completed operation: dataframe_validation
2025-10-30 17:48:45 | INFO     | no-corre | etl.database         | Validation passed: all 17 rules successful
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.database         | Reading stocks.csv with pandas optimization
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.processing       | Optimizing dtypes for DataFrame with 939 rows, 3 columns
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.processing       | Converted column 'store_name' to categorical (3 unique values / 939 total)
2025-10-30 17:48:45 | INFO     | no-corre | etl.processing       | Memory optimization: 0.07MB -> 0.00MB (saved 0.07MB, 94.4%)
2025-10-30 17:48:45 | INFO     | no-corre | etl.processing       | Successfully read and optimized c:\Users\SPAC-O-3\Kode_opgaver\Python\ETL\data\CSV\stocks.csv: (939, 3) shape
2025-10-30 17:48:45 | INFO     | no-corre | etl.database         | Read stocks.csv: (939, 3) shape, 0.00MB memory, 1 categorical columns
2025-10-30 17:48:45 | INFO     | no-corre | etl.database         | Validating DataFrame for table 'stocks': (939, 3)
2025-10-30 17:48:45 | INFO     | no-corre | etl.validation       | Generating schema validation rules from DataFrame: (939, 3)
2025-10-30 17:48:45 | INFO     | no-corre | etl.validation       | Generated 9 validation rules
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: store_name_not_null for column store_name
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: store_name_max_length for column store_name
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: store_name_categorical for column store_name
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: product_id_not_null for column product_id
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: product_id_data_type for column product_id
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: product_id_range for column product_id
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: quantity_not_null for column quantity
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: quantity_data_type for column quantity
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: quantity_range for column quantity
2025-10-30 17:48:45 | INFO     | no-corre | etl.validation       | Starting operation: dataframe_validation
2025-10-30 17:48:45 | INFO     | no-corre | etl.validation       | Starting validation of DataFrame: 939 rows, 3 columns
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: store_name_not_null to column store_name
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: store_name_max_length to column store_name
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: store_name_categorical to column store_name
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: product_id_not_null to column product_id
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: product_id_data_type to column product_id
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: product_id_range to column product_id
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: quantity_not_null to column quantity
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: quantity_data_type to column quantity
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: quantity_range to column quantity
2025-10-30 17:48:45 | INFO     | no-corre | etl.validation       | Validation complete: 9/9 rules passed, overall pass rate: 100.0%
2025-10-30 17:48:45 | INFO     | no-corre | etl.validation       | Completed operation: dataframe_validation
2025-10-30 17:48:45 | INFO     | no-corre | etl.database         | Validation passed: all 9 rules successful
2025-10-30 17:48:45 | INFO     | no-corre | etl.database         | Validating DataFrame for table 'stocks': (939, 3)
2025-10-30 17:48:45 | INFO     | no-corre | etl.validation       | Generating schema validation rules from DataFrame: (939, 3)
2025-10-30 17:48:45 | INFO     | no-corre | etl.validation       | Generated 9 validation rules
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: store_name_not_null for column store_name
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: store_name_max_length for column store_name
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: store_name_categorical for column store_name
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: product_id_not_null for column product_id
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: product_id_data_type for column product_id
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: product_id_range for column product_id
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: quantity_not_null for column quantity
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: quantity_data_type for column quantity
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Added validation rule: quantity_range for column quantity
2025-10-30 17:48:45 | INFO     | no-corre | etl.validation       | Starting operation: dataframe_validation
2025-10-30 17:48:45 | INFO     | no-corre | etl.validation       | Starting validation of DataFrame: 939 rows, 3 columns
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: store_name_not_null to column store_name
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: store_name_max_length to column store_name
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: store_name_categorical to column store_name
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: product_id_not_null to column product_id
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: product_id_data_type to column product_id
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: product_id_range to column product_id
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: quantity_not_null to column quantity
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: quantity_data_type to column quantity
2025-10-30 17:48:45 | DEBUG    | no-corre | etl.validation       | Applying rule: quantity_range to column quantity
2025-10-30 17:48:45 | INFO     | no-corre | etl.validation       | Validation complete: 9/9 rules passed, overall pass rate: 100.0%
2025-10-30 17:48:45 | INFO     | no-corre | etl.validation       | Completed operation: dataframe_validation
2025-10-30 17:48:45 | INFO     | no-corre | etl.database         | Validation passed: all 9 rules successful
2025-10-30 17:48:45 | INFO     | no-corre | database.connection_manager | Connection pool closed successfully
2025-10-30 17:48:45 | INFO     | no-corre | etl.database         | Database connections closed
2025-10-30 17:49:03 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): etl-server.fly.dev:443
2025-10-30 17:49:05 | DEBUG    | no-corre | urllib3.connectionpool | https://etl-server.fly.dev:443 "GET /orders HTTP/1.1" 200 None
2025-10-30 17:49:05 | DEBUG    | no-corre | urllib3.connectionpool | https://etl-server.fly.dev:443 "GET /order_items HTTP/1.1" 200 None
2025-10-30 17:49:05 | DEBUG    | no-corre | urllib3.connectionpool | https://etl-server.fly.dev:443 "GET /customers HTTP/1.1" 200 None
2025-10-30 17:49:05 | ERROR    | no-corre | etl.api              | Failed to save orders CSV: 'charmap' codec can't encode character '\u2192' in position 34: character maps to <undefined>
2025-10-30 17:49:05 | ERROR    | no-corre | etl.api              | Failed to save order_items CSV: 'charmap' codec can't encode character '\u2192' in position 35: character maps to <undefined>
2025-10-30 17:49:05 | ERROR    | no-corre | etl.api              | Failed to save customers CSV: 'charmap' codec can't encode character '\u2192' in position 37: character maps to <undefined>
2025-10-30 17:49:05 | WARNING  | no-corre | etl.api              | Only 0/3 CSV files saved successfully
2025-10-30 17:49:05 | WARNING  | no-corre | database.connection_manager | Failed to create MySQL native pool: name 'mysql' is not defined, falling back to manual pool
2025-10-30 17:49:05 | INFO     | no-corre | database.connection_manager | Initialized manual connection pool with 5 connections
2025-10-30 17:49:05 | DEBUG    | no-corre | etl.database         | Setting up standard validation rules for ETL data
2025-10-30 17:49:05 | DEBUG    | no-corre | etl.database         | Validation rules will be created dynamically per table
2025-10-30 17:49:05 | INFO     | no-corre | etl.database         | API data export functionality - placeholder implementation
2025-10-30 17:49:05 | INFO     | no-corre | database.connection_manager | Connection pool closed successfully
2025-10-30 17:49:05 | INFO     | no-corre | etl.database         | Database connections closed
2025-10-30 17:50:54 | WARNING  | no-corre | database.connection_manager | Failed to create MySQL native pool: name 'mysql' is not defined, falling back to manual pool
2025-10-30 17:50:54 | INFO     | no-corre | database.connection_manager | Initialized manual connection pool with 5 connections
2025-10-30 17:50:54 | DEBUG    | no-corre | etl.database         | Setting up standard validation rules for ETL data
2025-10-30 17:50:54 | DEBUG    | no-corre | etl.database         | Validation rules will be created dynamically per table
2025-10-30 17:50:54 | INFO     | no-corre | database.connection_manager | Connection pool closed successfully
2025-10-30 17:50:54 | INFO     | no-corre | etl.database         | Database connections closed
2025-10-30 19:55:07 | ERROR    | no-corre | etl.database         | Failed to read C:\Users\SPAC-O-3\Kode_opgaver\Python\ETL\data\CSV\brands.csv: 'PandasOptimizer' object has no attribute 'optimize_csv_reading'
2025-10-30 19:55:07 | ERROR    | no-corre | etl.database         | Failed to read C:\Users\SPAC-O-3\Kode_opgaver\Python\ETL\data\CSV\categories.csv: 'PandasOptimizer' object has no attribute 'optimize_csv_reading'
2025-10-30 19:55:07 | ERROR    | no-corre | etl.database         | Failed to read C:\Users\SPAC-O-3\Kode_opgaver\Python\ETL\data\CSV\stores.csv: 'PandasOptimizer' object has no attribute 'optimize_csv_reading'
2025-10-30 19:55:07 | ERROR    | no-corre | etl.database         | Failed to read C:\Users\SPAC-O-3\Kode_opgaver\Python\ETL\data\CSV\staffs.csv: 'PandasOptimizer' object has no attribute 'optimize_csv_reading'
2025-10-30 19:55:07 | ERROR    | no-corre | etl.database         | Failed to read C:\Users\SPAC-O-3\Kode_opgaver\Python\ETL\data\CSV\products.csv: 'PandasOptimizer' object has no attribute 'optimize_csv_reading'
2025-10-30 19:55:07 | ERROR    | no-corre | etl.database         | Failed to read C:\Users\SPAC-O-3\Kode_opgaver\Python\ETL\data\CSV\stocks.csv: 'PandasOptimizer' object has no attribute 'optimize_csv_reading'
2025-10-30 19:55:11 | INFO     | no-corre | etl.database         | API data export functionality - placeholder implementation
2025-10-30 19:56:23 | INFO     | no-corre | etl.database         | Starting table creation
2025-10-30 19:56:23 | INFO     | no-corre | etl.database         | Created table: brands
2025-10-30 19:56:23 | INFO     | no-corre | etl.database         | Created table: categories
2025-10-30 19:56:23 | INFO     | no-corre | etl.database         | Created table: stores
2025-10-30 19:56:23 | INFO     | no-corre | etl.database         | Created table: staffs
2025-10-30 19:56:23 | INFO     | no-corre | etl.database         | Created table: products
2025-10-30 19:56:23 | INFO     | no-corre | etl.database         | Created table: stocks
2025-10-30 19:56:23 | INFO     | no-corre | etl.database         | Created table: orders
2025-10-30 19:56:23 | INFO     | no-corre | etl.database         | Created table: order_items
2025-10-30 19:56:23 | INFO     | no-corre | etl.database         | Created table: customers
2025-10-30 19:56:23 | INFO     | no-corre | etl.database         | Completed table creation
2025-10-30 19:56:23 | INFO     | no-corre | etl.database         | Starting CSV import
2025-10-30 19:56:23 | ERROR    | no-corre | etl.database         | Failed to read C:\Users\SPAC-O-3\Kode_opgaver\Python\ETL\data\CSV\brands.csv: 'PandasOptimizer' object has no attribute 'optimize_csv_reading'
2025-10-30 19:56:23 | ERROR    | no-corre | etl.database         | Failed to read C:\Users\SPAC-O-3\Kode_opgaver\Python\ETL\data\CSV\categories.csv: 'PandasOptimizer' object has no attribute 'optimize_csv_reading'
2025-10-30 19:56:23 | ERROR    | no-corre | etl.database         | Failed to read C:\Users\SPAC-O-3\Kode_opgaver\Python\ETL\data\CSV\stores.csv: 'PandasOptimizer' object has no attribute 'optimize_csv_reading'
2025-10-30 19:56:23 | ERROR    | no-corre | etl.database         | Failed to read C:\Users\SPAC-O-3\Kode_opgaver\Python\ETL\data\CSV\staffs.csv: 'PandasOptimizer' object has no attribute 'optimize_csv_reading'
2025-10-30 19:56:23 | ERROR    | no-corre | etl.database         | Failed to read C:\Users\SPAC-O-3\Kode_opgaver\Python\ETL\data\CSV\products.csv: 'PandasOptimizer' object has no attribute 'optimize_csv_reading'
2025-10-30 19:56:23 | ERROR    | no-corre | etl.database         | Failed to read C:\Users\SPAC-O-3\Kode_opgaver\Python\ETL\data\CSV\stocks.csv: 'PandasOptimizer' object has no attribute 'optimize_csv_reading'
2025-10-30 19:56:23 | INFO     | no-corre | etl.database         | Total records imported: 0
